playlist,id,track,artist,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Sound of Contemporary Country,2mfahQ0EaaZWq4cFNg6A1o,All On Me,['Devin Dawson'],Dark Horse,2018-01-19,2018,224626,False,62,0.634,0.668,5,-5.488,1,0.0291,0.14,0.0,0.216,0.635,80.989
The Sound of Contemporary Country,4K7wet87HnlWKi0CXWvg1i,Somebody Like That,['Tenille Arts'],"Love,Heartbreak, & Everything in Between",2020-01-10,2020,198208,False,66,0.571,0.783,6,-5.375,1,0.0473,0.0152,0.0,0.106,0.569,105.015
The Sound of Contemporary Country,3oW6SWwGqiZSPTiAp7ZQoH,It's A Great Day To Be Alive,['Travis Tritt'],Down The Road I Go,2000-10-01,2000,241533,False,74,0.595,0.653,7,-4.935,1,0.0265,0.246,0.0,0.264,0.542,128.93
The Sound of Contemporary Country,2TIEeLrOQrGnO2D2OeDDJu,Time Marches On,['Tracy Lawrence'],Time Marches On,1996-01-02,1996,185360,False,69,0.856,0.517,6,-9.232,0,0.0293,0.563,0.000164,0.144,0.479,118.399
The Sound of Contemporary Country,138UqZcAzlZPhAqGEN7Mbi,She's Actin' Single (I'm Drinkin' Doubles),['Ronnie Dunn'],Country Strong (Original Motion Picture Soundtrack),2010-10-26,2010,208146,False,48,0.694,0.582,5,-5.688,1,0.0272,0.238,7.82e-05,0.0799,0.595,108.233
The Sound of Contemporary Country,5kSPD3rOo2hGYVwheIxpv8,Workin' on,['Colt Ford'],Thanks for Listening,2014-07-01,2014,224699,False,64,0.521,0.804,0,-4.395,1,0.0569,0.0658,0.0,0.0521,0.553,143.952
The Sound of Contemporary Country,7lUE02KHkZM44BZgjCaWRO,Meet In the Middle,['Diamond Rio'],Diamond Rio,1991-07-01,1991,198333,False,69,0.746,0.443,4,-11.305,1,0.0359,0.663,0.0,0.223,0.554,91.11
The Sound of Contemporary Country,4oFAJvXFB2W9FWgaww9cQo,Leave Her Wild,['Tyler Rich'],Two Thousand Miles,2020-09-04,2020,199106,False,59,0.395,0.75,0,-5.104,1,0.0552,0.046,0.0,0.128,0.532,173.918
The Sound of Contemporary Country,7riuy1t0Kt3SRgMtFxX0FR,That Ain't My Truck,['Rhett Akins'],A Thousand Memories,1995-01-01,1995,243106,False,64,0.64,0.788,7,-9.012,1,0.035,0.232,0.0,0.144,0.774,128.961
The Sound of Contemporary Country,0LQtEJt7x0s6knb6RKdRYc,Chicken Fried,['Zac Brown Band'],The Foundation,2008-11-17,2008,238146,False,80,0.566,0.713,6,-4.25,1,0.0418,0.645,0.0,0.114,0.805,169.861
The Sound of Contemporary Country,0zpaxKLpHw3zCmiYcvn9OV,Should Have Known Better,['Jessie James Decker'],Should Have Known Better,2021-08-20,2021,146520,False,50,0.533,0.663,0,-4.189,1,0.0333,0.0628,0.0,0.108,0.83,175.878
The Sound of Contemporary Country,4ZT5geWeKg8Ar3IR2Gj22I,The Thing That Wrecks You,"['Tenille Townes', 'Bryan Adams']",The Thing That Wrecks You,2023-02-24,2023,220567,False,53,0.616,0.67,4,-6.739,1,0.035,0.0931,3.5e-05,0.0835,0.388,100.008
The Sound of Contemporary Country,3Q9t1A12iUemHTAWnH7PjD,Watermelon Crawl,['Tracy Byrd'],No Ordinary Man,1994-01-01,1994,181973,False,70,0.759,0.723,0,-9.315,1,0.028,0.173,0.0,0.179,0.962,136.746
The Sound of Contemporary Country,7oiCqfE8Wjk8wf0pFTgL2H,Nothin' To Lose,['Josh Gracin'],Josh Gracin,2004-01-01,2004,156893,False,60,0.607,0.876,7,-4.117,1,0.0382,0.371,0.0,0.519,0.886,121.043
The Sound of Contemporary Country,2PtbdHcXDnUBwDUcwBFIMw,All Eyes On Us,['Jon Langston'],All Eyes On Us,2016-08-28,2016,182992,False,58,0.276,0.903,10,-2.542,1,0.062,0.00485,0.0,0.127,0.723,81.286
The Sound of Contemporary Country,7HRW1XRyOITRJWrygoKL9u,Different 'Round Here,"['Riley Green', 'Luke Combs']",Ain't My Last Rodeo,2023-10-13,2023,176000,False,69,0.454,0.72,1,-5.999,1,0.0319,8.63e-05,0.000131,0.128,0.313,141.93
The Sound of Contemporary Country,2p2cCrOaNrIOLk5ArtlHy6,She's with Me,['High Valley'],Dear Life,2016-11-18,2016,180301,False,53,0.599,0.931,11,-3.662,1,0.0517,0.0285,0.0,0.102,0.788,111.012
The Sound of Contemporary Country,1ipcb9qXpSHWhSUvdxJhsx,"Forever and Ever, Amen",['Randy Travis'],Always & Forever,1987-05-04,1987,212640,False,76,0.677,0.724,2,-8.992,1,0.0245,0.143,0.000101,0.158,0.697,90.392
The Sound of Contemporary Country,5NhZkLMccDVhxocmVHDu4G,Livin' Our Love Song,['Jason Michael Carroll'],Waitin' In The Country,2007-02-06,2007,231466,False,48,0.488,0.855,7,-3.417,1,0.0399,0.287,0.0,0.132,0.799,148.971
The Sound of Contemporary Country,4LlNoNZflek4hZyZigCxpW,Just Another Day In Paradise,['Phil Vassar'],Phil Vassar,2000-02-21,2000,233880,False,58,0.596,0.706,2,-5.562,1,0.0261,0.359,0.0,0.36,0.705,146.095
The Sound of Contemporary Country,5DQU4Fmdx7Hs7pwtcZMSTK,The Painter,['Cody Johnson'],Leather,2023-11-03,2023,211413,False,76,0.512,0.709,2,-5.767,1,0.0327,0.0423,4.3e-06,0.107,0.261,97.971
The Sound of Contemporary Country,0Xg68XXMRWzKQvD5S6BFvI,Dust On The Bottle,['David Lee Murphy'],Out With A Bang,1994-01-01,1994,224666,False,72,0.736,0.614,11,-11.124,1,0.0389,0.0237,5.84e-06,0.292,0.858,99.942
The Sound of Contemporary Country,0ElpjZyX8YBiXuYcDC1Ci9,19 Somethin' - Greatest Hits Version,['Mark Wills'],Greatest Hits,2002-01-01,2002,200466,False,61,0.58,0.816,4,-5.165,1,0.0726,0.132,0.0,0.0776,0.814,89.938
The Sound of Contemporary Country,2AogRMqARWyUP7VQ3gmSoY,Can't Fight The Moonlight,['LeAnn Rimes'],I Need You,2001-01-30,2001,215506,False,72,0.628,0.834,6,-6.341,0,0.0497,0.403,0.0,0.051,0.626,97.865
The Sound of Contemporary Country,3sYBFUXTv0STUoUINx9Qe8,Watermelon Moonshine,['Lainey Wilson'],Bell Bottom Country,2022-11-28,2022,208853,False,79,0.739,0.413,1,-6.709,1,0.0282,0.47,2.51e-05,0.131,0.649,139.921
The Sound of Contemporary Country,7K3BhSpAxZBznislvUMVtn,Last Night,['Morgan Wallen'],One Thing At A Time,2023-03-03,2023,163854,True,87,0.492,0.675,6,-5.456,1,0.0389,0.467,0.0,0.142,0.478,203.759
The Sound of Contemporary Country,6aOdhGqD0xuFM0OauOedNl,Stealing Cinderella,['Chuck Wicks'],Starting Now,2008-01-01,2008,242986,False,47,0.486,0.394,8,-8.728,1,0.0305,0.454,1.62e-05,0.122,0.32,69.467
The Sound of Contemporary Country,60w5eL1G4Or7LlTSrR5r8a,Pickup Man,['Joe Diffie'],Third Rock From The Sun,1994-07-26,1994,216200,False,65,0.713,0.692,7,-8.554,1,0.0365,0.432,0.0,0.271,0.884,140.561
The Sound of Contemporary Country,7tthSTXf5hvLdzW8fb2Kzy,Ain't Missin' You,['Dylan Schneider'],Ain't Missin' You,2022-09-16,2022,176371,False,70,0.592,0.796,6,-5.59,1,0.0284,0.0769,0.0,0.103,0.512,132.029
The Sound of Contemporary Country,1jGLlz5SDLRxnq4Tv6ydAQ,Killin' Time,['Clint Black'],Killin' Time,1989-05-02,1989,167933,False,66,0.711,0.491,7,-10.323,1,0.0295,0.381,9.12e-06,0.249,0.671,121.294
The Sound of Contemporary Country,2uX5f3x2cObov0iDAPln4o,Song of the South,['Alabama'],Livin' Lovin' Rockin' Rollin': The 25th Anniversary Collection,1980-01-01,1980,190800,False,71,0.486,0.633,9,-8.414,1,0.0365,0.176,0.0,0.312,0.669,162.158
The Sound of Contemporary Country,3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,['Chris Stapleton'],Traveller,2015-05-04,2015,293293,False,86,0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718
The Sound of Contemporary Country,60RFlt48hm0l4Fu0JoccOl,More Hearts Than Mine,['Ingrid Andress'],Lady Like,2020-03-27,2020,214786,False,68,0.375,0.428,0,-7.387,1,0.029,0.109,0.0,0.105,0.361,78.516
The Sound of Contemporary Country,3rXCZRMiMZp0feGcYXpwYX,Cowboy Take Me Away,['The Chicks'],Fly,1999-08-27,1999,287266,False,73,0.467,0.622,6,-7.255,1,0.031,0.365,0.00527,0.0982,0.455,164.418
The Sound of Contemporary Country,6iy4PoAuZBMvtrlDX4VxC7,Check Yes Or No,['George Strait'],Strait Out Of The Box,1995-09-12,1995,200666,False,75,0.708,0.524,5,-12.644,1,0.0352,0.0551,3.21e-06,0.0371,0.69,111.482
The Sound of Contemporary Country,4usnf7irdy9PrVsmb82BXI,Breakin' in Boots,['Matt Stell'],Breakin' in Boots,2023-10-06,2023,155173,False,64,0.587,0.803,0,-4.243,1,0.0427,0.00389,0.0,0.198,0.62,114.08
The Sound of Contemporary Country,103u49mLoJUge83B1CnLxI,TRUCK BED,['HARDY'],the mockingbird & THE CROW,2023-01-20,2023,167534,True,81,0.662,0.77,0,-4.887,1,0.0367,0.0875,0.0,0.35,0.769,132.057
The Sound of Contemporary Country,73aofsDvxQznhWLfgQ5gBz,Grew Apart,"['Logan Mize', 'Donovan Woods']",Still That Kid,2021-01-27,2021,169975,False,64,0.624,0.64,7,-7.735,1,0.0806,0.0529,2.8e-05,0.119,0.592,88.942
The Sound of Contemporary Country,1TE8AAk9koG0UJco6ZAUfx,Rock and A Hard Place,['Bailey Zimmerman'],Religiously. The Album.,2023-01-11,2023,207540,False,84,0.582,0.568,1,-7.3,1,0.0275,0.577,0.0,0.105,0.394,121.991
The Sound of Contemporary Country,7xKMmZ5S4z8YtATuzVYmpQ,God Blessed Texas,['Little Texas'],God Blessed Texas: The Singles 1992-1996,2020-09-25,2020,208733,False,58,0.648,0.766,9,-8.514,1,0.0326,0.232,1.54e-05,0.121,0.971,128.797
The Sound of Contemporary Country,0U4iRayct65wsaBMQGiLbg,5 Foot 9,['Tyler Hubbard'],Tyler Hubbard,2023-01-27,2023,189773,False,73,0.605,0.79,5,-5.576,1,0.0454,0.16,0.0,0.126,0.507,105.997
The Sound of Contemporary Country,7Bpivl6q9y2FgSp1nr5MZ8,Small Town Hypocrite,"['Caylee Hammack', 'Chris Stapleton']",Small Town Hypocrite,2021-04-16,2021,241899,True,50,0.409,0.503,3,-6.859,1,0.0424,0.442,0.0,0.0867,0.193,73.104
The Sound of Contemporary Country,3aKAdHDxhYu2gpbQMYSEkv,"Love, Me",['Collin Raye'],Love Songs,1991-01-01,1991,231626,False,55,0.6,0.242,0,-12.63,1,0.031,0.697,0.0,0.128,0.3,106.616
The Sound of Contemporary Country,37JPdGgYcQAJSElj5boJx8,Some Girls Do,['Sawyer Brown'],The Dirt Road,1992-01-06,1992,194320,False,69,0.64,0.852,2,-6.406,1,0.028,0.0907,0.0,0.151,0.903,139.949
The Sound of Contemporary Country,0e05wFNr6zg1ULcp4NKs1p,Two Dozen Roses,['Shenandoah'],Now And Then,1996-01-01,1996,204333,False,71,0.687,0.648,4,-9.137,1,0.027,0.314,1.37e-06,0.289,0.6,121.341
The Sound of Contemporary Country,7AK5vh1cRnO3YxAjOjL4Yy,Look At You,['Seth Ennis'],Mabelle - EP,2017-08-11,2017,195418,False,47,0.687,0.625,1,-6.942,0,0.0284,0.042,0.0,0.151,0.866,104.027
The Sound of Contemporary Country,67wUHsoXdZ8UOLt6rodpQ9,Cold Beer Calling My Name,"['Jameson Rodgers', 'Luke Combs']",Bet You're from a Small Town,2021-09-17,2021,210560,False,68,0.585,0.863,7,-4.061,1,0.0401,0.0446,0.0,0.0937,0.788,147.931
The Sound of Contemporary Country,6ulrl6FxkMkGslLPHsIOOQ,I Know Better Now,['Kelleigh Bannen'],I Know Better Now,2023-10-04,2023,258746,False,31,0.499,0.342,6,-7.384,1,0.0295,0.735,0.0,0.0686,0.193,68.972
The Sound of Contemporary Country,7AoU7WDzb1zr2p4ldkOokr,Just About Over You,['Priscilla Block'],Welcome To The Block Party (Deluxe),2023-02-10,2023,179213,False,59,0.504,0.525,4,-5.835,1,0.0336,0.547,0.0,0.11,0.523,149.874
The Sound of Contemporary Country,2mqaYmF0XmV8egZB6jQOtN,Man! I Feel Like A Woman!,['Shania Twain'],Come On Over (Diamond Edition / Super Deluxe),1997-01-01,1997,233414,False,76,0.69,0.74,10,-3.342,1,0.0351,0.447,0.0,0.0858,0.657,125.092
The Sound of Contemporary Country,2oyS4THTUzUxT2lnHGzzIr,She Don't Know She's Beautiful,['Sammy Kershaw'],Haunted Heart,1993-03-09,1993,174626,False,67,0.764,0.646,9,-9.424,1,0.0302,0.367,0.0,0.0849,0.877,116.141
The Sound of Contemporary Country,7lG4154Md1Kw7BMg56Pt4s,Later On,['The Swon Brothers'],The Swon Brothers,2014-10-13,2014,217160,False,34,0.411,0.903,2,-2.948,1,0.144,0.0544,0.0,0.104,0.614,180.078
The Sound of Contemporary Country,73pCLjhGOv4J7IpAPj4D84,Dear Insecurity (feat. Brandi Carlile),"['Brandy Clark', 'Brandi Carlile']",Brandy Clark,2023-05-19,2023,276146,True,44,0.463,0.248,10,-10.246,1,0.0448,0.871,2.83e-05,0.103,0.181,139.31
The Sound of Contemporary Country,462tcmfgxw3k9pTIzvxqbK,Bet You Break My Heart,['MacKenzie Porter'],Nobody’s Born With A Broken Heart (the first few),2024-01-26,2024,158355,False,43,0.657,0.657,10,-6.301,0,0.0292,0.161,0.0,0.11,0.73,140.102
The Sound of Contemporary Country,3bf3XBOxWYhspKjUNsmD8Q,Nothing Compares To You (Feat. Kane Brown),"['Mickey Guyton', 'Kane Brown']",Nothing Compares To You (Feat. Kane Brown),2023-07-14,2023,207800,False,60,0.545,0.631,4,-4.449,1,0.0376,0.373,0.0,0.119,0.629,171.668
The Sound of Contemporary Country,1z6wl2rwKatfmza6usanWw,After A Few,['Travis Denning'],After A Few,2019-01-18,2019,213493,False,60,0.617,0.849,10,-4.316,0,0.0355,0.0146,0.0,0.194,0.695,106.998
The Sound of Contemporary Country,2z5t8IRRtt5vwkSzP9umJo,your place,['Ashley Cooke'],shot in the dark,2023-07-21,2023,182086,False,72,0.448,0.632,5,-4.083,1,0.0297,0.134,0.0,0.317,0.418,76.968
The Sound of Contemporary Country,6LaW2p9BxzbSGefvoW8Y4T,Tennessee Don't Mind,['Kameron Marlowe'],Tennessee Don't Mind,2023-11-03,2023,242596,False,71,0.368,0.863,11,-4.171,0,0.048,0.00428,1.94e-05,0.201,0.399,172.954
The Sound of Contemporary Country,5ya0TmUQw2wHMkq36rPsnd,World on Fire,['Nate Smith'],NATE SMITH (DELUXE),2023-04-28,2023,189986,False,81,0.461,0.887,11,-4.871,0,0.0429,0.000219,0.0,0.104,0.411,95.964
The Sound of Contemporary Country,5jSjOdVDA4pL4geykH3riL,Ain't She,['Adam Doleac'],Ain't She,2024-01-05,2024,171680,False,63,0.625,0.679,3,-6.118,1,0.0315,0.0588,0.0,0.132,0.278,117.987
The Sound of Contemporary Country,0wWkvj4k9n3Zqbnge9nkOz,Tuxedo,['Clare Dunn'],Clare Dunn,2015-09-18,2015,205333,False,41,0.587,0.873,2,-4.027,1,0.0418,0.00486,0.0,0.116,0.415,140.01
The Sound of Contemporary Country,79qxwHypONUt3AFq0WPpT9,Rainbow,['Kacey Musgraves'],Golden Hour,2018-03-30,2018,214293,False,71,0.581,0.197,3,-7.697,1,0.0329,0.88,0.0,0.107,0.349,130.367
The Sound of Contemporary Country,6DLbBlGIOjjEj0dNN25zhZ,Tennessee Orange,['Megan Moroney'],Lucky,2023-05-05,2023,223119,False,79,0.38,0.488,9,-6.637,1,0.029,0.126,7.23e-06,0.115,0.268,156.031
The Sound of Contemporary Country,5TMVx89wRJaep6rI111aqp,"Speakers, Bleachers And Preachers",['Brandon Lay'],"Speakers, Bleachers And Preachers",2017-07-07,2017,192920,False,52,0.603,0.604,6,-6.593,1,0.0273,0.321,0.0,0.166,0.641,96.07
The Sound of Contemporary Country,1U42O036JuKJigXbvOG3Bb,South Of The Border,"['Leah Turner', 'Jerrod Niemann']",South Of The Border,2023-09-15,2023,167959,False,28,0.583,0.817,1,-4.367,0,0.0314,0.0132,0.0,0.0999,0.868,112.995
The Sound of Contemporary Country,0ENB9P6WtUEKYjQ3dKnK23,Everything She Ain’t,['Hailey Whitters'],Raised,2022-03-18,2022,151973,False,70,0.796,0.621,2,-6.129,1,0.0346,0.175,0.0,0.274,0.808,121.904
The Sound of Contemporary Country,0ZUnRmGiWEypcw14WjW109,Smoke,['A Thousand Horses'],Southernality,2015-06-09,2015,219080,False,50,0.433,0.776,7,-5.53,1,0.029,0.0349,0.00023,0.387,0.424,149.641
The Sound of Contemporary Country,3nei8eHEdiwwSfyoOCHPZI,If He Wanted To He Would,['Kylie Morgan'],P.S.,2022-07-01,2022,174173,False,72,0.655,0.617,0,-4.716,1,0.026,0.0998,0.0,0.211,0.734,90.015
The Sound of Contemporary Country,37I2TpB0m4MFflQJ7fd3S6,If I Was You,['Filmore'],If I Was You,2024-01-26,2024,189240,False,48,0.609,0.751,4,-6.109,1,0.0619,0.0215,0.0,0.214,0.35,96.009
The Sound of Contemporary Country,5ACeiMLF9lMtYU3hadeKXR,The Ocean - Acoustic Live In Studio (feat. Charlie Worsham),"['Jillian Jacqueline', 'Charlie Worsham']",Honestly (Deluxe),2022-09-23,2022,212932,False,43,0.367,0.272,11,-8.531,1,0.0421,0.732,0.0,0.116,0.426,182.677
The Sound of Contemporary Country,0hQyFpC8af9Dj89fEYkXPG,ghost in my guitar (feat. Chris Stapleton),"['Alana Springsteen', 'Chris Stapleton']",TWENTY SOMETHING,2023-08-18,2023,200893,False,71,0.611,0.629,0,-5.928,0,0.0368,0.375,0.0,0.0942,0.553,142.986
The Sound of Contemporary Country,6GrkistOez8uem1N0oLuPg,What If I'm Right,['Adam Sanders'],What If I'm Right,2021-05-21,2021,166240,False,44,0.431,0.93,0,-3.42,1,0.107,0.0518,0.0,0.114,0.511,167.788
The Sound of Contemporary Country,61OEpaA51GJLo9JWq7GAxb,Left You For Me,['Brooke Eden'],Left You For Me,2022-06-03,2022,230632,False,37,0.6,0.758,3,-5.967,0,0.0339,0.0181,0.0,0.151,0.364,105.52
The Sound of Contemporary Country,2qKdb9jWCdzOYjRhfGiMVS,All Country on You,['Austin Webb'],All Country on You,2014-12-16,2014,183254,False,25,0.539,0.876,2,-4.217,1,0.0409,0.0658,0.0,0.318,0.962,151.501
The Sound of Contemporary Country,3SVsgASqZaDDTtL1jaDCyh,Trailer Hitch,['Kristian Bush'],Southern Gravity (The Complete Collection),2020-04-24,2020,170932,False,39,0.716,0.866,5,-4.177,1,0.0438,0.249,0.0,0.0706,0.867,93.007
The Sound of Contemporary Country,7srmgzAYPgUtrOz2Z00T0u,Down by the Riverside,['Willie Jones'],Something To Dance To,2023-06-16,2023,179741,False,47,0.678,0.912,11,-3.836,0,0.0524,0.0215,0.0,0.355,0.852,135.912
The Sound of Contemporary Country,3gq98hzXfMGQ5VFIGJ1DoB,Never Been in Love,['Haley Mae Campbell'],Never Been in Love,2021-05-06,2021,179189,False,49,0.679,0.742,4,-4.149,1,0.0292,0.121,7.21e-05,0.322,0.869,147.829
The Sound of Contemporary Country,0zHoiOHfPPy040c3HtfhfD,Nervous,['Kurt Stevens'],Nervous,2024-01-05,2024,204533,False,27,0.48,0.593,9,-6.025,1,0.0317,0.413,0.0,0.117,0.214,98.024
The Sound of Contemporary Country,3cqWSJzuxZCsglpaxWtosT,Before I Knew It,['Mason Ramsey'],Twang,2019-07-26,2019,201973,False,58,0.632,0.875,2,-3.237,1,0.0367,0.216,5.55e-06,0.385,0.801,133.006
The Sound of Contemporary Country,5pi9OHYS5zcKcGpbVCz4zz,Safe & Sound - The Voice Performance,['Savannah Berry'],Safe & Sound (The Voice Performance),2013-01-01,2013,187306,False,9,0.471,0.419,6,-3.761,1,0.0268,0.502,0.0,0.0982,0.137,75.016
The Sound of Contemporary Country,4aSRUXfKuBbmje0eXNukuL,It Matters To Her,['Scotty McCreery'],Same Truck,2021-09-17,2021,171880,False,66,0.516,0.752,7,-5.09,1,0.0333,0.00528,3.78e-05,0.251,0.482,105.007
The Sound of Contemporary Country,6suChqmibsjuyXK8NJIYVz,Thicc As Thieves (feat. Lainey Wilson),"['Lauren Alaina', 'Lainey Wilson']",Unlocked,2023-09-18,2023,179811,False,50,0.687,0.904,7,-2.407,1,0.0357,0.0218,0.0,0.241,0.563,119.998
The Sound of Contemporary Country,4QzoBae05AxedOwsC8cqlh,Heart They Didn't Break,['Maddie & Tae'],Heart They Didn't Break,2023-06-30,2023,190540,False,67,0.567,0.524,0,-5.537,1,0.0296,0.428,0.0,0.0963,0.129,77.076
The Sound of Contemporary Country,56eGOeSsqdg3FLxdo83TwV,Rumor,['Lee Brice'],Lee Brice,2017-11-03,2017,198440,False,75,0.655,0.56,9,-6.857,1,0.0486,0.749,0.0,0.115,0.599,140.975
The Sound of Contemporary Country,0Al3wN3keprGTSgG8NBwjr,I Hope You’re Happy Now,"['Carly Pearce', 'Lee Brice']",Carly Pearce,2020-02-14,2020,198688,False,73,0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024
The Sound of Contemporary Country,43CFDpciGFDm226POTLEXU,Love Someone,['Brett Eldredge'],Brett Eldredge,2017-08-04,2017,211720,False,62,0.423,0.813,9,-5.011,1,0.0507,0.218,1.62e-06,0.0732,0.421,173.995
The Sound of Contemporary Country,1qxINnTuff87Pj1lvKbGxy,Ready Set Roll,['Chase Rice'],Ignite the Night,2014-01-01,2014,190587,False,42,0.513,0.781,0,-5.301,1,0.066,0.017,0.0,0.668,0.721,155.997
The Sound of Contemporary Country,0ExiKxfY5rHBW06TcV1xXU,Queens Don't,['RaeLynn'],Queens Don't,2018-03-16,2018,185586,False,56,0.658,0.695,0,-5.499,1,0.0279,0.0703,0.0,0.13,0.571,133.949
The Sound of Contemporary Country,5g0XcG0apQTlO3X8r38vGf,Down To The Honkytonk,['Jake Owen'],Greetings From...Jake,2019-03-29,2019,186866,True,70,0.634,0.808,3,-4.12,1,0.0517,0.192,0.0,0.0898,0.937,82.016
The Sound of Contemporary Country,1nrgBXtczBXNSlqIezjwbR,Memory Lane,['Old Dominion'],Memory Lane,2023-10-06,2023,172480,False,69,0.647,0.774,6,-5.136,1,0.0362,0.0185,1.47e-05,0.0849,0.376,118.968
The Sound of Contemporary Country,6LnIxE8CqkK7faQV76nEHS,Single Saturday Night,['Cole Swindell'],Stereotype,2022-04-08,2022,189960,False,63,0.634,0.786,7,-5.093,1,0.0411,0.129,0.0,0.182,0.653,82.003
The Sound of Contemporary Country,7bxl7EVd1MIAnuwzLevEUu,If I Didn't Have You,['Thompson Square'],Just Feels Good,2013-03-26,2013,202906,False,48,0.549,0.805,6,-3.431,1,0.0277,0.0628,5.26e-06,0.343,0.53,147.91
The Sound of Contemporary Country,16PNN9wK1LbedzcTp7y8y0,A Guy Walks Into a Bar,['Tyler Farr'],Suffer in Peace,2015-04-27,2015,196000,False,56,0.428,0.78,0,-3.472,1,0.0373,0.083,0.0,0.115,0.431,147.986
The Sound of Contemporary Country,3duP6mBVDsHM8ioN7o7dAK,Boondocks,['Little Big Town'],The Road To Here,2005-01-01,2005,272346,False,69,0.41,0.78,9,-5.391,1,0.0332,0.211,0.0,0.48,0.695,88.016
The Sound of Contemporary Country,0Nu9WA8kEbBWEsay2s8Q0U,Even If It Breaks Your Heart,['Eli Young Band'],Life At Best,2011-01-01,2011,220520,False,70,0.495,0.527,0,-4.742,1,0.0351,0.000159,0.0163,0.1,0.574,208.067
The Sound of Contemporary Country,7INk3focyW89pATBgageU7,Good Times Go By Too Fast,['Dylan Scott'],Livin' My Best Life,2022-08-05,2022,169573,False,77,0.66,0.706,5,-5.219,1,0.0291,0.092,0.0,0.129,0.453,114.991
The Sound of Contemporary Country,1xk2TQgJNtH3FErgICPgmb,A Special Place,['Danielle Bradbery'],A Special Place,2022-09-02,2022,174193,False,52,0.485,0.645,0,-4.367,1,0.0274,0.00478,0.0,0.24,0.705,82.93
The Sound of Contemporary Country,7mS200vKsSSVgrbMxWza54,Small Town Boy,['Dustin Lynch'],Current Mood,2017-09-08,2017,205733,False,70,0.555,0.744,9,-6.016,1,0.0287,0.0251,0.0,0.359,0.673,73.012
The Sound of Contemporary Country,75p6fgACKYIyIhsoG411SZ,Hey Pretty Girl,['Kip Moore'],Up All Night,2012-01-01,2012,215920,False,60,0.291,0.4,2,-10.615,1,0.0306,0.145,1.86e-05,0.259,0.0935,83.112
The Sound of Contemporary Country,1soxUgYIZb1qx1c7o1Lc7z,Drunk On A Plane,['Dierks Bentley'],RISER,2014-01-01,2014,254466,False,72,0.423,0.73,9,-5.566,1,0.032,0.00495,1.13e-05,0.238,0.66,205.972
The Sound of Contemporary Country,1MCUz8U559nGEN377EHHaY,Young Love & Saturday Nights,['Chris Young'],Young Love & Saturday Nights,2023-07-21,2023,195357,False,69,0.538,0.842,9,-5.309,1,0.0816,0.0223,0.000341,0.257,0.505,125.989
The Sound of Contemporary Country,7LrZ3SczM7zlUkVlhevPp2,A Little More Country Than That,['Easton Corbin'],Easton Corbin,2010-01-01,2010,172226,False,61,0.64,0.6,11,-8.534,1,0.0318,0.0795,1.5e-06,0.106,0.593,84.969
The Sound of Contemporary Country,3I4WFddKpe2PGZWFh7f10J,Yours,['Russell Dickerson'],Yours,2017-06-16,2017,216960,False,67,0.554,0.722,11,-6.005,1,0.034,0.119,0.0,0.0861,0.558,134.058
The Sound of Contemporary Country,0Iuw6WPws324i7G7sCejTX,We Didn't Have Much,['Justin Moore'],Straight Outta The Country,2021-04-23,2021,174837,False,69,0.469,0.673,6,-8.015,1,0.0337,0.418,1.41e-05,0.119,0.578,175.954
The Sound of Contemporary Country,1B17jo7XD3lJ9AtrdE9kUd,She Don't Love You,['Eric Paslay'],Eric Paslay,2014-01-01,2014,262053,False,52,0.36,0.333,7,-8.491,1,0.0285,0.335,1.09e-06,0.114,0.17,74.53
The Sound of Contemporary Country,5kNe7PE09d6Kvw5pAsx23n,Die A Happy Man,['Thomas Rhett'],Tangled Up,2015-01-01,2015,227426,False,77,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052
The Sound of Contemporary Country,0kPeZAyIhIfeZNrtfjJGDB,Bluebird,['Miranda Lambert'],Wildcard,2019-11-01,2019,209760,False,70,0.661,0.633,7,-5.986,1,0.0348,0.038,2.75e-06,0.124,0.613,81.984
The Sound of Contemporary Country,4FkgULes13bk2eHrsJg4q9,I Want Crazy - Encore,['Hunter Hayes'],Hunter Hayes (Encore),2011-01-01,2011,236865,False,62,0.562,0.878,8,-4.806,1,0.0387,0.0539,0.0,0.112,0.558,103.029
The Sound of Contemporary Country,08f0fHqZigPgPHCfRjk8SC,Why Ya Wanna,['Jana Kramer'],Jana Kramer,2012-06-01,2012,221373,False,50,0.299,0.676,4,-3.187,1,0.051,0.273,0.0,0.113,0.298,167.498
The Sound of Contemporary Country,3yOs8FffuG6hPbzQG9lIqV,I Don't Know About You,['Chris Lane'],Laps Around The Sun,2018-07-13,2018,207933,False,65,0.593,0.81,1,-5.733,1,0.0625,0.602,0.0,0.119,0.712,144.011
The Sound of Contemporary Country,1ZT2SegEiHQz8EeBwe3TH1,I Love This Life,['LOCASH'],The Fighters,2017-06-30,2017,208863,False,41,0.586,0.927,2,-3.014,1,0.0547,0.0164,7.24e-06,0.153,0.549,111.977
