playlist,id,track,artist,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Sound of Pop,5qaEfEh1AtSdrdrByCP7qR,Demons,['Imagine Dragons'],Night Visions,2012-09-04,2012,177506,False,88,0.505,0.71,3,-3.015,1,0.0321,0.19,0.00025,0.269,0.428,89.938
The Sound of Pop,3Kh8X9lHztqVBTgw30HbXn,Cobra,['Megan Thee Stallion'],Cobra,2023-11-03,2023,168932,True,77,0.816,0.649,0,-5.12,0,0.242,0.709,0.0,0.52,0.686,138.056
The Sound of Pop,60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",['Pharrell Williams'],G I R L,2014-03-03,2014,232720,False,83,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019
The Sound of Pop,1FEiijYPJtyswChfcpv3p0,Summertime Sadness,['Lana Del Rey'],Born To Die (Deluxe Version),2011-01-01,2011,264773,False,66,0.568,0.646,1,-6.793,0,0.0332,0.0464,0.0,0.121,0.211,111.945
The Sound of Pop,0VWUhOUNIVOfUoBaq7xqMo,In the Name of Love,"['Martin Garrix', 'Bebe Rexha']",The Martin Garrix Experience,2019-07-10,2019,195706,False,44,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99
The Sound of Pop,47BBI51FKFwOMlIiX6m8ya,I Want It That Way,['Backstreet Boys'],Millennium,1999-05-18,1999,213306,False,85,0.689,0.694,6,-5.83,0,0.027,0.257,0.0,0.148,0.482,99.039
The Sound of Pop,3S0OXQeoh0w6AY8WQVckRW,I'm Yours,['Jason Mraz'],We Sing. We Dance. We Steal Things. (Bonus Tracks Version),2008-05-01,2008,242946,False,84,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96
The Sound of Pop,7BqHUALzNBTanL6OvsqmC1,Happier,"['Marshmello', 'Bastille']",Happier,2018-08-17,2018,214289,False,87,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,0.671,100.011
The Sound of Pop,7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),"['benny blanco', 'Halsey', 'Khalid']",FRIENDS KEEP SECRETS,2018-12-07,2018,170769,False,82,0.632,0.686,6,-7.665,0,0.243,0.549,0.0,0.2,0.329,89.949
The Sound of Pop,48QmG1dfvMuYLxMPt7KSRA,No Lie,"['Sean Paul', 'Dua Lipa']",Mad Love The Prequel,2018-06-29,2018,221176,False,84,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04
The Sound of Pop,0zv9bOC2NSMd3Fw2HgM5Xn,Whataya Want from Me,['Adam Lambert'],For Your Entertainment,2009-01-01,2009,227320,False,61,0.438,0.672,11,-4.706,0,0.0429,0.0055,0.0,0.0583,0.457,185.934
The Sound of Pop,7pAq1IXYZpL42HchCminu6,Don't Hold Your Breath,['Nicole Scherzinger'],Killer Love,2011-01-01,2011,197440,False,58,0.66,0.797,5,-6.096,0,0.0262,0.00646,0.000108,0.187,0.674,110.955
The Sound of Pop,1DqdF42leyFIzqNDv9CjId,Dynamite,['Taio Cruz'],Rokstarr,2010-01-01,2010,203866,False,74,0.754,0.804,4,-3.177,1,0.0853,0.00332,0.0,0.0329,0.818,119.968
The Sound of Pop,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),"['David Guetta', 'Bebe Rexha']",I'm Good (Blue),2022-08-26,2022,175238,True,92,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04
The Sound of Pop,1bHnRc60O1N0l3PbHjaKyK,Better Place (From TROLLS Band Together),"['*NSYNC', 'Justin Timberlake']",Better Place (From TROLLS Band Together),2023-09-29,2023,216666,False,78,0.579,0.556,4,-6.277,0,0.0511,0.0214,0.0,0.0904,0.558,116.943
The Sound of Pop,6FE2iI43OZnszFLuLtvvmg,Classic,['MKTO'],MKTO,2012-01-01,2012,175426,False,84,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071
The Sound of Pop,4EI8VuxUuIHKfafU72emqz,We Belong Together,['Mariah Carey'],The Emancipation of Mimi,2005-01-01,2005,201400,False,77,0.84,0.476,0,-7.918,1,0.0629,0.0264,0.0,0.0865,0.767,139.987
The Sound of Pop,1qE47wUKG2juJwPoLqg4C9,Lean On (feat. MØ & DJ Snake),"['Major Lazer', 'MØ', 'DJ Snake']",Peace Is The Mission,2015-06-01,2015,176561,False,65,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007
The Sound of Pop,3AJwUDP919kvQ9QcozQPxg,Yellow,['Coldplay'],Parachutes,2000-07-10,2000,266773,False,93,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372
The Sound of Pop,1NDxZ7cFAo481dtYWdrUnR,Pretty Girl - Cheat Codes X CADE Remix,"['Maggie Lindemann', 'Cheat Codes', 'CADE']",Pretty Girl (Cheat Codes X CADE Remix),2017-03-02,2017,193613,True,70,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03
The Sound of Pop,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,"['Post Malone', 'Swae Lee']",Hollywood's Bleeding,2019-09-06,2019,157560,False,88,0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96
The Sound of Pop,6jRq8gaZhMUyy5RclRPcAf,hot girl bummer,['blackbear'],everything means nothing,2020-08-21,2020,188343,True,79,0.782,0.559,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.992
The Sound of Pop,4XbQLaWyFkXTwPK33kxWQJ,I Was Made For Loving You,"['Tori Kelly', 'Ed Sheeran']",Unbreakable Smile,2015-06-23,2015,188939,False,37,0.374,0.344,2,-11.94,1,0.0304,0.355,0.0,0.0966,0.216,106.413
The Sound of Pop,6fNhZRFEkBfgW39W3wKARJ,Pompeii,['Bastille'],Bad Blood,2013-01-01,2013,214147,False,81,0.679,0.715,9,-6.383,1,0.0407,0.0755,0.0,0.271,0.571,127.435
