playlist,id,track,artist,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Sound of Dance Pop,7GaFYUqP2WdR4KTPk7cXoP,Let Me Love You,['Mario'],Turning Point,2004-03-15,2004,249120,False,75,0.686,0.588,7,-8.343,0,0.0554,0.178,0.0,0.0954,0.617,94.519
The Sound of Dance Pop,6sHsXIJoEN5JpdkGMQDJxt,The Boy Is Mine,"['Brandy', 'Monica']",Never Say Never,1998-05-29,1998,294786,False,77,0.704,0.707,1,-6.537,0,0.0391,0.539,0.00106,0.318,0.761,93.145
The Sound of Dance Pop,4Hsn8y4PcSU6bm9bLB1gwy,What About Us,"['The Saturdays', 'Sean Paul']",Living For The Weekend (Deluxe Edition),2013-01-01,2013,220682,False,57,0.704,0.68,7,-4.751,1,0.0581,0.0059,0.0,0.213,0.689,123.973
The Sound of Dance Pop,1bgKMxPQU7JIZEhNsM1vFs,Words (feat. Zara Larsson),"['Alesso', 'Zara Larsson']",Words (feat. Zara Larsson),2022-04-22,2022,142677,False,82,0.739,0.586,10,-5.079,0,0.0472,0.0245,0.000252,0.308,0.444,124.026
The Sound of Dance Pop,6o3s08kk2fQI37vxGZDrJ1,Snap Yo Fingers,"['Lil Jon', 'E-40', 'Sean Paul']",Snap Yo Fingers - Single,2006-05-02,2006,274386,False,71,0.835,0.757,8,-5.029,0,0.23,0.00647,0.0,0.29,0.626,82.038
The Sound of Dance Pop,5xl5582IihbEZAnfj0xyso,Straight Up,['Paula Abdul'],Forever Your Girl,1988-01-01,1988,251466,False,64,0.769,0.826,7,-8.252,1,0.0624,0.267,0.0177,0.0638,0.762,95.862
The Sound of Dance Pop,4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,['Cyndi Lauper'],She's So Unusual,1983-10-14,1983,238266,False,84,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372
The Sound of Dance Pop,0RMr1YqH6Mv6HeklKsl76e,Act A Fool,['Ludacris'],Chicken - N - Beer,2003-01-01,2003,270973,True,43,0.575,0.905,9,-2.372,1,0.338,0.253,0.0,0.269,0.753,110.165
The Sound of Dance Pop,3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,['Mary J. Blige'],No More Drama,2001-08-28,2001,265866,False,83,0.911,0.551,8,-3.75,0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887
The Sound of Dance Pop,0fIG0HBRIjLRNDHAogtwSB,Never Had A Dream Come True,['S Club'],"""7""",2000-06-12,2000,240492,False,65,0.639,0.534,5,-5.588,1,0.0281,0.508,0.0,0.0948,0.434,122.931
The Sound of Dance Pop,1T8PwF3JhIiWwBhun23RNe,Impossible,['Shontelle'],No Gravity,2010-01-01,2010,226533,False,69,0.6,0.624,8,-3.631,1,0.0334,0.385,0.0,0.125,0.529,90.036
The Sound of Dance Pop,2ntpyUU3itxHWcJnOJmVic,Truly Madly Deeply,['Savage Garden'],Savage Garden (Original Version),1997-01-01,1997,276289,False,73,0.599,0.614,0,-6.11,1,0.0357,0.319,4.7e-05,0.129,0.664,168.07
The Sound of Dance Pop,0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),"['Gym Class Heroes', 'Adam Levine']",The Papercut Chronicles II,2011-11-11,2011,210960,False,83,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99
The Sound of Dance Pop,4r1CoAATVuxag55Ct3Y1aX,I'll Be There,['Jess Glynne'],Always in Between (Deluxe),2018-10-12,2018,194386,False,74,0.627,0.858,7,-3.116,1,0.0394,0.0288,0.0,0.199,0.399,100.074
The Sound of Dance Pop,2q4rjDy9WhaN3o9MvDbO21,Kiss Me Thru The Phone,"['Soulja Boy', 'Sammie']",iSouljaBoyTellem,2008-01-01,2008,193386,False,81,0.758,0.712,7,-3.781,1,0.112,0.0185,0.0,0.0677,0.795,149.998
The Sound of Dance Pop,3NtTKjbIK879ragqZCq3gC,"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",['Mandy Moore'],Disney Summer Songs,2021-05-28,2021,152213,False,65,0.645,0.45,4,-6.578,1,0.0333,0.0921,0.0,0.0889,0.379,107.875
The Sound of Dance Pop,4E5P1XyAFtrjpiIxkydly4,Replay,['Iyaz'],Replay,2009-08-18,2009,182306,False,80,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031
The Sound of Dance Pop,71V89tJj9CboDyzncO6ZN2,Stars Are Blind,['Paris Hilton'],Paris (U.S. Standard Version),2006-08-14,2006,236600,False,64,0.745,0.695,2,-5.076,1,0.0271,0.00593,0.0,0.0615,0.519,102.014
The Sound of Dance Pop,3S0OXQeoh0w6AY8WQVckRW,I'm Yours,['Jason Mraz'],We Sing. We Dance. We Steal Things. (Bonus Tracks Version),2008-05-01,2008,242946,False,84,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96
The Sound of Dance Pop,4aR9bPMAOFySBuQSbVWF3d,Smile,['Lily Allen'],"Alright, Still (Bonus Track Version)",2006-05-08,2006,196893,True,67,0.632,0.639,5,-5.938,1,0.0259,0.00143,0.0,0.221,0.733,95.506
The Sound of Dance Pop,33IQnmtJYjCcrvUUMQgi80,Fight For This Love,['Cheryl'],3 Words,2009-01-01,2009,223253,False,67,0.739,0.741,7,-5.873,1,0.0912,0.013,0.0,0.0679,0.727,122.988
