playlist,id,track,artist,album,release_date,release_year,length_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
The Sound of Rock,3OUExRnXWXzMc5sJ39u7ru,Slow Ride (Edit),['Foghat'],Road Fever: The Complete Bearsville Recordings 1972-1975,2023-05-12,2023,232533,False,58,0.494,0.586,2,-13.909,1,0.0461,0.0201,0.00104,0.102,0.651,113.618
The Sound of Rock,1cU34sZG9kF4FYHCoAD0Ib,Some Kind Of Wonderful - Remastered 1999,['Grand Funk Railroad'],30 Years Of Funk: 1969-1999 The Anthology,1999-01-01,1999,202733,False,70,0.855,0.691,2,-6.51,1,0.0514,0.144,0.0,0.36,0.647,121.472
The Sound of Rock,3qLZ866ZfaK0B0R5FIqXLG,She Sells Sanctuary,['The Cult'],Love,1985-10-18,1985,252533,False,72,0.55,0.765,7,-8.684,1,0.0287,4.76e-06,0.873,0.132,0.419,139.46
The Sound of Rock,4s6LhHAV5SEsOV0lC2tjvJ,California Dreamin' - Single Version,['The Mamas & The Papas'],If You Can Believe Your Eyes & Ears,1966-03-01,1966,162373,False,83,0.552,0.608,1,-9.786,0,0.0345,0.352,0.0,0.0533,0.637,112.367
The Sound of Rock,6vZZtivPrtpggT5SSXsYTy,Solsbury Hill,['Peter Gabriel'],Peter Gabriel 1: Car (Remastered),1977-01-01,1977,261560,False,74,0.678,0.631,11,-8.624,1,0.0301,0.355,0.000268,0.376,0.463,102.378
The Sound of Rock,2wvMC5EyaaYQwBfiwwY2xE,Life's Been Good,['Joe Walsh'],"But Seriously, Folks...",1978-06-01,1978,536226,False,68,0.505,0.476,2,-12.897,1,0.0711,0.25,0.00915,0.113,0.542,99.31
The Sound of Rock,3HlbrnCBdrJ1NObHLMXSZh,Heart Full of Soul - 2015 Remaster,['The Yardbirds'],Having a Rave Up with The Yardbirds (2015 Remaster),1965-01-01,1965,147893,False,56,0.492,0.666,9,-9.743,0,0.0351,0.231,5.69e-05,0.0469,0.699,140.829
The Sound of Rock,0HOrDVS349XFcpCYsO2hAP,You Ain't Seen Nothing Yet,['Bachman-Turner Overdrive'],Not Fragile,1974-01-01,1974,234866,False,74,0.475,0.439,11,-15.039,0,0.0427,0.000146,0.000277,0.223,0.76,118.392
The Sound of Rock,0jqK7sGTLsHPkQrrcrGuKD,Still Waiting,['Sum 41'],Does This Look Infected?,2002-01-01,2002,158733,True,75,0.431,0.95,7,-4.918,1,0.26,0.00105,3.63e-05,0.272,0.56,191.936
The Sound of Rock,1x1XQqhBViz4opcpwc7FVs,Reelin' In The Years,['Steely Dan'],Can't Buy A Thrill,1972-11-01,1972,277467,False,76,0.494,0.54,2,-17.34,1,0.0348,0.154,0.0,0.0878,0.723,134.976
The Sound of Rock,7JJ22vCP45tMhZnAH4Sp1e,Anastasia,"['Slash', 'Myles Kennedy And The Conspirators']",Apocalyptic Love,2012-01-01,2012,367280,False,48,0.442,0.939,1,-5.461,1,0.0445,0.000673,0.00149,0.117,0.479,100.561
The Sound of Rock,40rvBMQizxkIqnjPdEWY1v,Down with the Sickness,['Disturbed'],The Sickness,2000-03-07,2000,279213,True,80,0.695,0.876,3,-4.262,0,0.0553,0.000996,6.89e-06,0.106,0.941,89.954
The Sound of Rock,0LoQuiekvzqx7n8flgEKzF,Get It On,['T. Rex'],Electric Warrior,1971-09-24,1971,262613,False,73,0.728,0.878,11,-6.926,0,0.0564,0.176,0.856,0.61,0.911,126.59
The Sound of Rock,1i5oEx2vFczQ2sCY3c6Kn5,Love Hurts,['Nazareth'],Hair Of The Dog,1975-01-01,1975,233133,False,61,0.485,0.328,7,-11.853,1,0.0254,0.00596,0.0032,0.325,0.138,79.766
The Sound of Rock,6urCAbunOQI4bLhmGpX7iS,Don't Speak,['No Doubt'],Tragic Kingdom,1995-10-10,1995,263560,False,81,0.52,0.709,5,-7.125,0,0.0352,0.247,1.78e-05,0.18,0.536,76.039
The Sound of Rock,54X78diSLoUDI3joC2bjMz,Purple Rain,['Prince'],Purple Rain,1984-06-25,1984,520786,False,77,0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066
The Sound of Rock,5y788ya4NvwhBznoDIcXwK,The Sound of Silence - Acoustic Version,['Simon & Garfunkel'],"Wednesday Morning, 3 A.M.",1964-10-19,1964,185413,False,77,0.525,0.216,6,-13.551,1,0.0301,0.837,0.0,0.107,0.328,106.761
The Sound of Rock,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,['Twenty One Pilots'],Blurryface,2015-05-15,2015,202333,False,88,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977
The Sound of Rock,4absiGHMelB8eH976ytjBj,Evil,['Interpol'],Antics,2004-09-27,2004,215826,False,69,0.489,0.769,5,-3.524,1,0.038,0.00135,0.56,0.0727,0.637,128.985
The Sound of Rock,6GG73Jik4jUlQCkKg9JuGO,The Middle,['Jimmy Eat World'],Bleed American,2001-07-17,2001,165853,False,85,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152
The Sound of Rock,3LQPTJEqOfljGBxmpgUnoC,American Woman,['The Guess Who'],American Woman,1970-01-01,1970,307493,False,66,0.55,0.726,2,-8.51,1,0.0516,0.146,0.00608,0.428,0.37,92.697
The Sound of Rock,0Ln5tJyLX5qusquBOtq7wf,Fire,['Kasabian'],West Ryder Pauper Lunatic Asylum,2009-01-01,2009,252279,False,69,0.525,0.742,10,-5.643,1,0.0311,0.0874,0.149,0.117,0.179,117.029
The Sound of Rock,2kkvB3RNRzwjFdGhaUA0tz,Layla,['Derek & The Dominos'],Layla And Other Assorted Love Songs (Remastered 2010),1970-11-01,1970,423840,False,76,0.404,0.902,1,-3.88,1,0.0665,0.577,0.297,0.287,0.497,115.669
The Sound of Rock,0KMGxYKeUzK9wc5DZCt3HT,If You Leave Me Now,['Chicago'],Chicago X,1976-06-14,1976,235373,False,79,0.434,0.563,11,-6.784,1,0.0268,0.0197,0.000824,0.128,0.275,104.183
The Sound of Rock,4wGSg2Qqpt2sGCWuAZj6EN,Enjoy the Silence,"['Depeche Mode', 'Daniel Miller', 'Phil Legg']","Violator | The 12"" Singles",2020-07-17,2020,257630,False,70,0.626,0.667,0,-11.817,0,0.0283,0.209,0.000257,0.0779,0.83,112.776
The Sound of Rock,6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,['Tame Impala'],Currents,2015-07-17,2015,216320,True,88,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879
The Sound of Rock,60a0Rd6pjrkxjPbaKzXjfq,In the End,['Linkin Park'],Hybrid Theory (Bonus Edition),2000-01-01,2000,216880,False,90,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143
The Sound of Rock,6L5BZEcZmD6RBJnimzlyKr,Nights In White Satin - Single Version / Mono,['The Moody Blues'],Days Of Future Passed (Deluxe Version),1967-11-10,1967,269106,False,69,0.195,0.483,4,-4.991,0,0.03,0.465,0.497,0.0686,0.173,84.71
The Sound of Rock,0VV8wkOM4w78A2OHZOTzNP,Live And Let Die - 2018 Remaster,['Wings'],Red Rose Speedway (Archive Collection),1973-04-30,1973,192773,False,69,0.391,0.375,7,-12.573,1,0.046,0.0797,0.013,0.143,0.116,153.802
The Sound of Rock,4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True),['Daryl Hall & John Oates'],Voices,1980-01-01,1980,190626,False,84,0.751,0.501,5,-12.151,1,0.0551,0.234,0.112,0.0467,0.902,167.057
The Sound of Rock,5qBqBdfTEIWJwAS0Jm2F5R,Turn! Turn! Turn! (To Everything There Is a Season),['The Byrds'],Turn! Turn! Turn!,1965-12-06,1965,229360,False,67,0.451,0.818,2,-8.124,1,0.0439,0.135,2.92e-05,0.052,0.755,124.532
The Sound of Rock,2RNd6VgxG19db0zs0M1C4Z,Jane,['Jefferson Starship'],Freedom At Point Zero,1979-11-01,1979,252200,False,62,0.589,0.82,2,-9.602,1,0.0369,0.204,0.018,0.423,0.788,117.305
The Sound of Rock,5DiXcVovI0FcY2s0icWWUu,Mr. Jones,['Counting Crows'],August And Everything After,1993-01-01,1993,272293,False,81,0.578,0.817,0,-6.542,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621
The Sound of Rock,4tvBoSWeIW0bjhKNre5mod,Thunder Kiss '65,['White Zombie'],La Sexorcisto: Devil Music Volume 1,1992-01-01,1992,234080,False,68,0.684,0.851,9,-9.792,1,0.0407,0.000613,0.0029,0.535,0.512,112.662
The Sound of Rock,4U6mBgGP8FXN6UH4T3AJhu,"Up Where We Belong - From ""An Officer And A Gentleman""","['Joe Cocker', 'Jennifer Warnes']",The Anthology,1999-08-17,1999,232666,False,73,0.624,0.306,2,-11.831,1,0.0318,0.634,2.67e-05,0.0632,0.227,139.912
